instance,route_index,route_source,seed,source_node,source_cost,source_gain,removal_saving,slack,late,waiting,is_oracle_source,actionable
rc_201.1,17,first-feasible,12,14,489.0971,0,12.3252,13.9168,0,0,0,1
rc_201.1,17,first-feasible,12,10,489.0971,0,10.4254,24.3013,0,0,0,1
rc_201.1,17,first-feasible,12,6,489.0971,0,10.2912,74.699,0,0,0,1
rc_201.1,17,first-feasible,12,5,489.0971,0,15.4458,55.868,0,0,0,1
rc_201.1,17,first-feasible,12,7,489.0971,0,10,88.868,0,0,0,1
rc_201.1,17,first-feasible,12,9,489.0971,0,10.0742,47.868,0,0,0,1
rc_201.1,17,first-feasible,12,17,462.1619,26.9352,56.8328,115.868,0,0,1,1
rc_201.1,17,first-feasible,12,8,462.1619,26.9352,43.768,57.0352,0,0,0,1
rc_201.1,17,first-feasible,12,20,489.0971,0,14.0767,119.0737,0,0,0,1
rc_201.1,17,first-feasible,12,18,489.0971,0,12.6935,21.6719000000001,0,0,0,1
rc_201.1,17,first-feasible,12,2,479.9849,9.11220000000003,36.6313,61.2077,0,0,0,1
rc_201.1,17,first-feasible,12,12,475.9902,13.1069,29.6831,23.6066000000001,0,0,0,1
rc_201.1,17,first-feasible,12,13,489.0971,0,33.8258,59.1115000000001,0,0,0,1
rc_201.1,17,first-feasible,12,4,489.0971,0,10.0559,12.9694000000001,0,0,0,1
rc_201.1,17,first-feasible,12,11,489.0971,0,14.6056,64.3638000000001,0,0,0,1
rc_201.1,17,first-feasible,12,3,489.0971,0,10.0027,120,0,28.3638000000001,0,1
rc_201.1,17,first-feasible,12,16,489.0971,0,10.004,116.9773,0,0,0,1
rc_201.1,18,first-feasible,13,15,601.7212,0,18.1846,119.8197,0,0,0,1
rc_201.1,18,first-feasible,13,14,599.5769,2.14429999999993,14.4695,101.7642,0,0,0,1
rc_201.1,18,first-feasible,13,10,564.7821,36.9391000000001,48.9058,112.1487,0,0,0,1
rc_201.1,18,first-feasible,13,19,510.1881,91.5331,104.7803,78.7752,0,0,1,1
rc_201.1,18,first-feasible,13,6,601.7212,0,12.7023,57.7661,0,0,0,1
rc_201.1,18,first-feasible,13,5,601.7212,0,15.4458,38.9351,0,0,0,1
rc_201.1,18,first-feasible,13,7,601.7212,0,10,71.9351,0,0,0,1
rc_201.1,18,first-feasible,13,9,601.7212,0,10.0742,30.9351,0,0,0,1
rc_201.1,18,first-feasible,13,17,578.7001,23.0211,56.8328,98.9351,0,0,0,1
rc_201.1,18,first-feasible,13,8,578.7001,23.0211,39.8539,40.1023,0,0,0,1
rc_201.1,18,first-feasible,13,18,601.7212,0,18.2387,18.8157,0,0,0,1
rc_201.1,18,first-feasible,13,12,596.1176,5.60360000000014,16.5762,57.3817,0,0,0,1
rc_201.1,18,first-feasible,13,20,589.6825,12.0387000000001,26.1154,56.8377,0,0,0,1
rc_201.1,18,first-feasible,13,2,601.7212,0,19.7461,11.6652,0,0,0,1
rc_201.1,18,first-feasible,13,11,601.7212,0,10.1154,99.3851,0,0,0,1
rc_201.1,18,first-feasible,13,4,601.7212,0,10.0559,20.7795,0,0,0,1
rc_201.1,18,first-feasible,13,13,601.7212,0,18.3982,18.6374,0,0,0,1
rc_201.1,18,first-feasible,13,16,579.0442,22.677,32.681,120,0,41.3585999999999,0,1
rc_201.1,18,first-feasible,13,3,579.0442,22.677,54.0414,58.9773,0,0,0,1
rc_201.1,19,first-feasible,14,15,585.1627,0,18.1846,119.8197,0,0,0,1
rc_201.1,19,first-feasible,14,14,585.1627,0,14.4695,101.7642,0,0,0,1
rc_201.1,19,first-feasible,14,10,553.9141,31.2486,48.9058,112.1487,0,0,0,1
rc_201.1,19,first-feasible,14,19,499.3201,85.8426000000001,99.0898,78.7752,0,0,1,1
rc_201.1,19,first-feasible,14,9,585.1627,0,10.0059,77.6186,0,0,0,1
rc_201.1,19,first-feasible,14,7,585.1627,0,10,94.6186,0,0,0,1
rc_201.1,19,first-feasible,14,5,585.1627,0,15.4458,31.6186,0,0,0,1
rc_201.1,19,first-feasible,14,6,585.1627,0,11.2287,18.7876,0,0,0,1
rc_201.1,19,first-feasible,14,8,585.1627,0,10.3697,101.7876,0,0,0,1
rc_201.1,19,first-feasible,14,17,585.1627,0,26.1206,86.9548,0,0,0,1
rc_201.1,19,first-feasible,14,12,585.1627,0,12.9382,111.1851,0,0,0,1
rc_201.1,19,first-feasible,14,18,585.1627,0,23.8463,33.7511,0,0,0,1
rc_201.1,19,first-feasible,14,4,552.0451,33.1176,43.1735,110.5274,0,0,0,1
rc_201.1,19,first-feasible,14,20,549.2095,35.9532,49.7538,45.1757999999999,0,0,0,1
rc_201.1,19,first-feasible,14,2,575.6485,9.51419999999996,27.525,0.0032999999999106,0,0,0,1
rc_201.1,19,first-feasible,14,13,580.6502,4.51249999999993,44.8248,27.5901999999999,0,0,0,1
rc_201.1,19,first-feasible,14,11,580.6502,4.51249999999993,15.0713,42.8983999999999,0,0,0,1
rc_201.1,19,first-feasible,14,3,585.1627,0,10.0027,120,0,6.89839999999992,0,1
rc_201.1,19,first-feasible,14,16,585.1627,0,10.004,116.9773,0,0,0,1
rc_201.1,20,first-feasible,15,15,536.9278,0,18.1846,119.8197,0,0,0,1
rc_201.1,20,first-feasible,15,14,482.3338,54.5940000000001,66.9192,101.7642,0,0,1,1
rc_201.1,20,first-feasible,15,19,482.3338,54.5940000000001,67.8412,120,0,7.681,0,1
rc_201.1,20,first-feasible,15,10,536.9278,0,17.6572,36.6265,0,0,0,1
rc_201.1,20,first-feasible,15,9,536.9278,0,11.26,101.1862,0,0,0,1
rc_201.1,20,first-feasible,15,7,536.9278,0,10,118.1862,0,0,0,1
rc_201.1,20,first-feasible,15,5,536.9278,0,15.4458,55.1862,0,0,0,1
rc_201.1,20,first-feasible,15,6,536.9278,0,11.2287,42.3552,0,0,0,1
rc_201.1,20,first-feasible,15,8,536.9278,0,10.5715,120,0,5.3552,0,1
rc_201.1,20,first-feasible,15,18,536.9278,0,18.2387,98.7134,0,0,0,1
rc_201.1,20,first-feasible,15,12,530.6629,6.26490000000013,16.5762,120,0,17.2794,0,1
rc_201.1,20,first-feasible,15,20,536.2665,0.661299999999983,13.8006,119.456,0,0,0,1
rc_201.1,20,first-feasible,15,17,525.8262,11.1016000000001,44.9133,14.4297,0,0,0,1
rc_201.1,20,first-feasible,15,2,536.9278,0,38.4594,29.3702,0,0,0,1
rc_201.1,20,first-feasible,15,13,536.9055,0.0222999999999729,37.7849,56.9571,0,0,0,1
rc_201.1,20,first-feasible,15,4,536.9055,0.0222999999999729,10.5216,10.8150000000001,0,0,0,1
rc_201.1,20,first-feasible,15,3,535.5361,1.39170000000001,11.3944,120,0,40.8150000000001,0,1
rc_201.1,20,first-feasible,15,11,531.4893,5.43849999999998,15.9973,10,0,0,0,1
rc_201.1,20,first-feasible,15,16,536.9278,0,10.0058,100.98,0,0,0,1
rc_201.1,21,first-feasible,16,15,540.3221,0,18.1846,119.8197,0,0,0,1
rc_201.1,21,first-feasible,16,14,485.7281,54.5940000000001,66.9192,101.7642,0,0,1,1
rc_201.1,21,first-feasible,16,19,485.7281,54.5940000000001,67.8412,120,0,7.681,0,1
rc_201.1,21,first-feasible,16,10,540.3221,0,14.3778,36.6265,0,0,0,1
rc_201.1,21,first-feasible,16,5,536.0482,4.27390000000003,20.7018,78.4844,0,0,0,1
rc_201.1,21,first-feasible,16,9,532.8242,7.49790000000007,17.5721,80.4844,0,0,0,1
rc_201.1,21,first-feasible,16,6,535.2102,5.11189999999999,15.4031,48.0813,0,0,0,1
rc_201.1,21,first-feasible,16,8,540.3221,0,14,120,0,11.0813,0,1
rc_201.1,21,first-feasible,16,7,534.8439,5.47820000000002,15.4782,52.6148,0,0,0,1
rc_201.1,21,first-feasible,16,17,540.3221,0,24.0672,89.689,0,0,0,1
rc_201.1,21,first-feasible,16,2,528.583,11.7391,39.2582,104.6295,0,0,0,1
rc_201.1,21,first-feasible,16,18,540.3221,0,12.6935,10.1653,0,0,0,1
rc_201.1,21,first-feasible,16,20,540.3221,0,20.5118,64.7635,0,0,0,1
rc_201.1,21,first-feasible,16,12,540.3221,0,10.9785,28.2195,0,0,0,1
rc_201.1,21,first-feasible,16,13,540.3221,0,33.8258,63.7244000000001,0,0,0,1
rc_201.1,21,first-feasible,16,4,540.3221,0,10.0559,17.5823,0,0,0,1
rc_201.1,21,first-feasible,16,11,540.3221,0,14.6056,68.9767000000001,0,0,0,1
rc_201.1,21,first-feasible,16,3,540.3221,0,10.0027,120,0,32.9767000000001,0,1
rc_201.1,21,first-feasible,16,16,540.3221,0,10.004,116.9773,0,0,0,1
rc_201.1,22,first-feasible,17,15,609.0656,0,18.1846,119.8197,0,0,0,1
rc_201.1,22,first-feasible,17,14,554.4716,54.5940000000001,66.9192,101.7642,0,0,1,1
rc_201.1,22,first-feasible,17,19,554.4716,54.5940000000001,67.8412,120,0,7.681,0,1
rc_201.1,22,first-feasible,17,10,609.0656,0,11.9667,36.6265,0,0,0,1
rc_201.1,22,first-feasible,17,6,609.0656,0,10.2912,87.0242,0,0,0,1
rc_201.1,22,first-feasible,17,5,609.0656,0,16.4279,68.1932,0,0,0,1
rc_201.1,22,first-feasible,17,9,605.1398,3.92579999999998,14,70.1932,0,0,0,1
rc_201.1,22,first-feasible,17,7,605.1398,3.92579999999998,13.9258,87.1932,0,0,0,1
rc_201.1,22,first-feasible,17,17,584.5039,24.5617000000001,58.3734,120,0,4.26740000000001,0,1
rc_201.1,22,first-feasible,17,8,584.5039,24.5617000000001,39.8539,61.1672,0,0,0,1
rc_201.1,22,first-feasible,17,18,609.0656,0,10.1445,39.8806,0,0,0,1
rc_201.1,22,first-feasible,17,2,595.0255,14.0400999999999,36.6313,79.4164,0,0,0,1
rc_201.1,22,first-feasible,17,12,608.0968,0.968799999999987,10.9726,41.8153,0,0,0,1
rc_201.1,22,first-feasible,17,20,596.0581,13.0075000000001,27.0842,41.2713,0,0,0,1
rc_201.1,22,first-feasible,17,4,603.6884,5.37720000000002,15.4331,37.9197,0,0,0,1
rc_201.1,22,first-feasible,17,13,589.7879,19.2777,38.2283,35.7776,0,0,0,1
rc_201.1,22,first-feasible,17,11,585.5931,23.4725,36.433,51.0858,0,0,0,1
rc_201.1,22,first-feasible,17,16,565.0269,44.0386999999999,54.0427,120,0,22.0658,0,1
rc_201.1,22,first-feasible,17,3,565.0269,44.0386999999999,54.0414,58.9773,0,0,0,1
rc_201.1,23,first-feasible,18,14,480.4281,61.6012000000001,73.9264,119.9488,0,0,1,1
rc_201.1,23,first-feasible,18,15,535.0221,7.00720000000001,25.1918,45.8933,0,0,0,1
rc_201.1,23,first-feasible,18,19,542.0293,0,15.3915,120,0,0.6738,0,1
rc_201.1,23,first-feasible,18,10,542.0293,0,11.9667,36.6265,0,0,0,1
rc_201.1,23,first-feasible,18,6,541.4642,0.565100000000029,14.5651,87.0242,0,0,0,1
rc_201.1,23,first-feasible,18,9,536.072,5.95730000000003,17.5721,86.6211,0,0,0,1
rc_201.1,23,first-feasible,18,5,538.4572,3.57210000000009,20,50.6211,0,0,0,1
rc_201.1,23,first-feasible,18,7,540.2464,1.78290000000004,11.7829,83.6211,0,0,0,1
rc_201.1,23,first-feasible,18,8,542.0293,0,15.2922,120,0,0.235900000000015,0,1
rc_201.1,23,first-feasible,18,17,542.0293,0,26.1206,105.1672,0,0,0,1
rc_201.1,23,first-feasible,18,12,542.0293,0,10.3113,120,0,9.39749999999998,0,1
rc_201.1,23,first-feasible,18,2,529.8428,12.1865,36.6313,100.3989,0,0,0,1
rc_201.1,23,first-feasible,18,18,542.0293,0,12.6935,5.93470000000002,0,0,0,1
rc_201.1,23,first-feasible,18,20,542.0293,0,21.7668,60.5329,0,0,0,1
rc_201.1,23,first-feasible,18,13,542.0293,0,32.8511,70.4723,0,0,0,1
rc_201.1,23,first-feasible,18,4,542.0293,0,10.0559,24.3302,0,0,0,1
rc_201.1,23,first-feasible,18,11,542.0293,0,14.6056,75.7246,0,0,0,1
rc_201.1,23,first-feasible,18,3,542.0293,0,10.0027,120,0,39.7246,0,1
rc_201.1,23,first-feasible,18,16,542.0293,0,10.004,116.9773,0,0,0,1
rc_201.1,24,first-feasible,19,15,618.8522,0,18.1846,119.8197,0,0,0,1
rc_201.1,24,first-feasible,19,14,618.8522,0,14.4695,101.7642,0,0,0,1
rc_201.1,24,first-feasible,19,10,586.3495,32.5027000000001,48.9058,112.1487,0,0,0,1
rc_201.1,24,first-feasible,19,19,531.7555,87.0967000000001,100.3439,78.7752,0,0,1,1
rc_201.1,24,first-feasible,19,7,618.8522,0,10.0129,104.6245,0,0,0,1
rc_201.1,24,first-feasible,19,5,618.8522,0,15.4458,41.6245,0,0,0,1
rc_201.1,24,first-feasible,19,6,618.8522,0,15.2341,28.7935,0,0,0,1
rc_201.1,24,first-feasible,19,9,611.455,7.3972,17.4031,28.3904,0,0,0,1
rc_201.1,24,first-feasible,19,8,614.6163,4.23590000000002,16.8328,94.3904,0,0,0,1
rc_201.1,24,first-feasible,19,17,618.8522,0,28.286,79.5576,0,0,0,1
rc_201.1,24,first-feasible,19,2,607.119,11.7332000000001,39.2582,94.4981,0,0,0,1
rc_201.1,24,first-feasible,19,18,616.2253,2.62690000000009,18.2971,0.0338999999999601,0,0,0,1
rc_201.1,24,first-feasible,19,12,613.2545,5.59770000000015,16.5762,38.5998999999999,0,0,0,1
rc_201.1,24,first-feasible,19,20,613.2545,5.59770000000015,26.1095,38.0559,0,0,0,1
rc_201.1,24,first-feasible,19,13,604.9517,13.9005,32.8511,47.9952999999999,0,0,0,1
rc_201.1,24,first-feasible,19,4,618.8522,0,10.0559,1.8531999999999,0,0,0,1
rc_201.1,24,first-feasible,19,11,618.8522,0,16.6029,53.2475999999999,0,0,0,1
rc_201.1,24,first-feasible,19,16,574.8135,44.0386999999999,54.0427,120,0,24.2275999999999,0,1
rc_201.1,24,first-feasible,19,3,574.8135,44.0386999999999,54.0414,58.9773,0,0,0,1
rc_201.1,25,first-feasible,20,15,554.0339,0,21.9036,119.8197,0,0,0,1
rc_201.1,25,first-feasible,20,10,523.6755,30.3584,46.7615,120,0,6.6182,1,1
rc_201.1,25,first-feasible,20,14,554.0339,0,12.3252,48.3845,0,0,0,1
rc_201.1,25,first-feasible,20,19,554.0339,0,64.0791,74.3013,0,0,0,1
rc_201.1,25,first-feasible,20,7,554.0339,0,10.0129,100.1506,0,0,0,1
rc_201.1,25,first-feasible,20,5,554.0339,0,18.2171,37.1506,0,0,0,1
rc_201.1,25,first-feasible,20,8,549.8595,4.17439999999999,16.7713,118.5483,0,0,0,1
rc_201.1,25,first-feasible,20,6,549.8595,4.17439999999999,15.4031,7.54829999999998,0,0,0,1
rc_201.1,25,first-feasible,20,9,554.0339,0,10.94,7.14519999999999,0,0,0,1
rc_201.1,25,first-feasible,20,17,554.0339,0,26.2955,75.1452,0,0,0,1
rc_201.1,25,first-feasible,20,20,554.0339,0,10.1626,120,0,2.1189,0,1
rc_201.1,25,first-feasible,20,18,554.0339,0,12.6935,22.5982,0,0,0,1
rc_201.1,25,first-feasible,20,2,544.9217,9.11219999999992,36.6313,62.134,0,0,0,1
rc_201.1,25,first-feasible,20,12,540.927,13.1068999999999,29.6831,24.5329,0,0,0,1
rc_201.1,25,first-feasible,20,13,554.0339,0,33.8258,60.0378000000001,0,0,0,1
rc_201.1,25,first-feasible,20,4,554.0339,0,10.0559,13.8957,0,0,0,1
rc_201.1,25,first-feasible,20,11,554.0339,0,14.6056,65.2901000000001,0,0,0,1
rc_201.1,25,first-feasible,20,3,554.0339,0,10.0027,120,0,29.2901000000001,0,1
rc_201.1,25,first-feasible,20,16,554.0339,0,10.004,116.9773,0,0,0,1
rc_201.3,1,reference,0,13,790.6069,0,24.0272,119.9884,0,0,1,0
rc_201.3,1,reference,0,15,790.6069,0,10.8908,120,0,3.9173,0,0
rc_201.3,1,reference,0,16,790.6069,0,10.044,74,0,0,0,0
rc_201.3,1,reference,0,6,790.6069,0,13.2982,68.6447,0,0,0,0
rc_201.3,1,reference,0,18,790.6069,0,10.0821,19.6447,0,0,0,0
rc_201.3,1,reference,0,3,790.6069,0,10.0312,117.3646,0,0,0,0
rc_201.3,1,reference,0,31,790.6069,0,13.647,104.0194,0,0,0,0
rc_201.3,1,reference,0,23,790.6069,0,15.7935,74.0194,0,0,0,0
rc_201.3,1,reference,0,28,790.6069,0,14.9123,49.1705,0,0,0,0
rc_201.3,1,reference,0,10,790.6069,0,11.3728,91.0655,0,0,0,0
rc_201.3,1,reference,0,11,790.6069,0,23.3783,103.6315,0,0,0,0
rc_201.3,1,reference,0,25,790.6069,0,11.8703,104.5317,0,0,0,0
rc_201.3,1,reference,0,8,790.6069,0,26.9941,88.6823,0,0,0,0
rc_201.3,1,reference,0,29,790.6069,0,12.6846,19.4469,0,0,0,0
rc_201.3,1,reference,0,20,790.6069,0,16.2362,115.5026,0,0,0,0
rc_201.3,1,reference,0,26,790.6069,0,12.7784,82.0862,0,0,0,0
rc_201.3,1,reference,0,27,790.6069,0,14.587,46.9207,0,0,0,0
rc_201.3,1,reference,0,7,790.6069,0,14.7234,59.0283,0,0,0,0
rc_201.3,1,reference,0,9,790.6069,0,13.831,22.1973,0,0,0,0
rc_201.3,1,reference,0,19,790.6069,0,10.8008,120,0,11.1973,0,0
rc_201.3,1,reference,0,4,790.6069,0,16.4583,85.5969,0,0,0,0
rc_201.3,1,reference,0,30,790.6069,0,19.8764,120,0,1.32000000000005,0,0
rc_201.3,1,reference,0,21,790.6069,0,10.434,120,0,23,0,0
rc_201.3,1,reference,0,14,790.6069,0,10.0409,41.8339,0,0,0,0
rc_201.3,1,reference,0,12,790.6069,0,15.1653,120,0,8.22829999999999,0,0
rc_201.3,1,reference,0,17,790.6069,0,10,15,0,0,0,0
rc_201.3,1,reference,0,2,790.6069,0,11.7158,74,0,0,0,0
rc_201.3,1,reference,0,5,790.6069,0,10.7608,27.9289,0,0,0,0
rc_201.3,1,reference,0,22,790.6069,0,31.0503,47.3134,0,0,0,0
rc_201.3,1,reference,0,32,790.6069,0,10.0046,120,0,15.8492,0,0
rc_201.3,1,reference,0,24,790.6069,0,14.8836,105.5279,0,0,0,0
rc_201.3,2,first-feasible,1,13,830.3083,0,24.0272,119.9884,0,0,0,1
rc_201.3,2,first-feasible,1,15,830.3083,0,10.8908,120,0,3.9173,0,1
rc_201.3,2,first-feasible,1,16,830.3083,0,10.044,74,0,0,0,1
rc_201.3,2,first-feasible,1,6,830.3083,0,13.2982,68.6447,0,0,0,1
rc_201.3,2,first-feasible,1,18,830.3083,0,10.0821,19.6447,0,0,0,1
rc_201.3,2,first-feasible,1,3,830.3083,0,10.0252,117.3646,0,0,0,1
rc_201.3,2,first-feasible,1,23,829.7488,0.559499999999844,16.353,87.6664,0,0,0,1
rc_201.3,2,first-feasible,1,31,829.7488,0.559499999999844,14.2065,87.6664,0,0,0,1
rc_201.3,2,first-feasible,1,28,830.3083,0,17.586,48.611,0,0,0,1
rc_201.3,2,first-feasible,1,11,826.1914,4.11689999999999,27.4952,114.4448,0,0,0,1
rc_201.3,2,first-feasible,1,10,826.1914,4.11689999999999,15.4897,63.0108,0,0,0,1
rc_201.3,2,first-feasible,1,25,830.3083,0,15.1991,99.8552999999999,0,0,0,1
rc_201.3,2,first-feasible,1,8,830.3083,0,26.9941,84.0058999999999,0,0,0,1
rc_201.3,2,first-feasible,1,29,830.3083,0,12.6846,14.7705,0,0,0,1
rc_201.3,2,first-feasible,1,20,830.3083,0,16.2362,110.8262,0,0,0,1
rc_201.3,2,first-feasible,1,26,830.3083,0,12.7784,77.4098,0,0,0,1
rc_201.3,2,first-feasible,1,27,830.3083,0,12.1655,42.2443,0,0,0,1
rc_201.3,2,first-feasible,1,9,827.0327,3.27559999999994,16.9386,32.2443,0,0,0,1
rc_201.3,2,first-feasible,1,7,824.6317,5.67660000000001,17.999,37.4132999999999,0,0,0,1
rc_201.3,2,first-feasible,1,4,824.5932,5.71509999999989,22.1734,99.6429999999999,0,0,0,1
rc_201.3,2,first-feasible,1,19,824.5932,5.71509999999989,16.3479,101.2399,0,0,0,1
rc_201.3,2,first-feasible,1,30,830.3083,0,19.1622,119.0182,0,0,0,1
rc_201.3,2,first-feasible,1,21,830.3083,0,10.434,120,0,22.0182,0,1
rc_201.3,2,first-feasible,1,14,830.3083,0,10.0409,41.8339,0,0,0,1
rc_201.3,2,first-feasible,1,12,830.3083,0,15.1653,120,0,8.22829999999999,0,1
rc_201.3,2,first-feasible,1,17,830.3083,0,10.0901,15,0,0,0,1
rc_201.3,2,first-feasible,1,5,830.3083,0,18.8009,39.6447000000001,0,0,0,1
rc_201.3,2,first-feasible,1,22,819.8276,10.4807000000001,50.4702,59.0292000000001,0,0,0,1
rc_201.3,2,first-feasible,1,2,808.162,22.1463,33.8621,1.10340000000008,0,0,1,1
rc_201.3,2,first-feasible,1,24,830.3083,0,14.3664,109.2354,0,0,0,1
rc_201.3,2,first-feasible,1,32,830.3083,0,14.0606,94.7633000000001,0,0,0,1
rc_201.3,3,first-feasible,4,13,818.8442,0,24.0272,119.9884,0,0,0,1
rc_201.3,3,first-feasible,4,15,818.8442,0,10.8908,120,0,3.9173,0,1
rc_201.3,3,first-feasible,4,16,818.8442,0,10.044,74,0,0,0,1
rc_201.3,3,first-feasible,4,6,818.8442,0,13.2982,68.6447,0,0,0,1
rc_201.3,3,first-feasible,4,18,818.8442,0,10.0821,19.6447,0,0,0,1
rc_201.3,3,first-feasible,4,3,818.8442,0,10.0312,117.3646,0,0,0,1
rc_201.3,3,first-feasible,4,31,818.8442,0,13.647,104.0194,0,0,0,1
rc_201.3,3,first-feasible,4,23,818.8442,0,15.7935,74.0194,0,0,0,1
rc_201.3,3,first-feasible,4,28,818.8442,0,14.9123,49.1705,0,0,0,1
rc_201.3,3,first-feasible,4,10,818.8442,0,11.3728,91.0655,0,0,0,1
rc_201.3,3,first-feasible,4,11,818.8442,0,26.7071,103.6315,0,0,0,1
rc_201.3,3,first-feasible,4,8,818.8442,0,37.3143,100.5526,0,0,0,1
rc_201.3,3,first-feasible,4,29,818.8442,0,12.6846,31.3172000000001,0,0,0,1
rc_201.3,3,first-feasible,4,20,818.8442,0,17.4449,120,0,7.37290000000007,0,1
rc_201.3,3,first-feasible,4,25,806.3285,12.5156999999999,24.386,0.40870000000001,0,0,1,1
rc_201.3,3,first-feasible,4,26,818.8442,0,20.4323,62.1976,0,0,0,1
rc_201.3,3,first-feasible,4,27,818.8442,0,14.587,27.0321,0,0,0,1
rc_201.3,3,first-feasible,4,7,818.8442,0,14.7234,39.1397,0,0,0,1
rc_201.3,3,first-feasible,4,9,818.8442,0,13.831,2.30869999999999,0,0,0,1
rc_201.3,3,first-feasible,4,19,818.8442,0,10.8008,111.3087,0,0,0,1
rc_201.3,3,first-feasible,4,4,818.8442,0,16.4583,76.9055999999999,0,0,0,1
rc_201.3,3,first-feasible,4,30,818.8442,0,19.8764,112.6287,0,0,0,1
rc_201.3,3,first-feasible,4,21,818.8442,0,10.434,120,0,15.6287,0,1
rc_201.3,3,first-feasible,4,14,818.8442,0,10.0409,41.8339,0,0,0,1
rc_201.3,3,first-feasible,4,12,818.8442,0,15.1653,120,0,8.22829999999999,0,1
rc_201.3,3,first-feasible,4,17,818.8442,0,10.0901,15,0,0,0,1
rc_201.3,3,first-feasible,4,5,807.1786,11.6656,22.4264,39.6447000000001,0,0,0,1
rc_201.3,3,first-feasible,4,2,807.1786,11.6656,23.3814,51.5736000000001,0,0,0,1
rc_201.3,3,first-feasible,4,22,818.8442,0,39.9895,35.6478000000001,0,0,0,1
rc_201.3,3,first-feasible,4,24,814.7882,4.05600000000004,18.9396,119.7161,0,0,0,1
rc_201.3,3,first-feasible,4,32,814.7882,4.05600000000004,14.0606,105.244,0,0,0,1
rc_201.3,4,first-feasible,5,13,828.0352,0,24.0272,119.9884,0,0,0,1
rc_201.3,4,first-feasible,5,15,828.0352,0,10.8908,120,0,3.9173,0,1
rc_201.3,4,first-feasible,5,16,828.0352,0,10.044,74,0,0,0,1
rc_201.3,4,first-feasible,5,6,828.0352,0,13.2982,68.6447,0,0,0,1
rc_201.3,4,first-feasible,5,18,828.0352,0,10.0821,19.6447,0,0,0,1
rc_201.3,4,first-feasible,5,3,828.0352,0,10.0252,117.3646,0,0,0,1
rc_201.3,4,first-feasible,5,23,828.0352,0,12.1588,87.6664,0,0,0,1
rc_201.3,4,first-feasible,5,28,828.0352,0,25.9265,62.8175,0,0,0,1
rc_201.3,4,first-feasible,5,29,823.0958,4.93940000000009,22.5663,120,0,25.5204,0,1
rc_201.3,4,first-feasible,5,31,823.0958,4.93940000000009,15.0223,15.6754,0,0,0,1
rc_201.3,4,first-feasible,5,10,828.0352,0,10.1116,37.3622,0,0,0,1
rc_201.3,4,first-feasible,5,11,828.0352,0,23.3783,49.9282,0,0,0,1
rc_201.3,4,first-feasible,5,25,828.0352,0,10.4085,50.8284,0,0,0,1
rc_201.3,4,first-feasible,5,27,828.0352,0,10.0906,97.8841,0,0,0,1
rc_201.3,4,first-feasible,5,9,828.0352,0,18.5982,87.8841,0,0,0,1
rc_201.3,4,first-feasible,5,8,828.0352,0,10.2485,5.88409999999999,0,0,0,1
rc_201.3,4,first-feasible,5,26,828.0352,0,18.1698,40.6356,0,0,0,1
rc_201.3,4,first-feasible,5,20,828.0352,0,27.0254,27.2192,0,0,0,1
rc_201.3,4,first-feasible,5,7,828.0352,0,10.0133,5.13929999999999,0,0,0,1
rc_201.3,4,first-feasible,5,19,828.0352,0,10.6328,91.1393,0,0,0,1
rc_201.3,4,first-feasible,5,4,828.0352,0,16.4583,56.7362000000001,0,0,0,1
rc_201.3,4,first-feasible,5,30,828.0352,0,19.8764,92.4593000000001,0,0,0,1
rc_201.3,4,first-feasible,5,21,828.0352,0,10.434,115.4593,0,0,0,1
rc_201.3,4,first-feasible,5,14,820.1467,7.88850000000002,19.6064,37.2932000000001,0,0,0,1
rc_201.3,4,first-feasible,5,17,809.2005,18.8347,28.8347,33.8529000000001,0,0,1,1
rc_201.3,4,first-feasible,5,12,809.2005,18.8347,34,94.8529000000001,0,0,0,1
rc_201.3,4,first-feasible,5,2,828.0352,0,11.8059,58.8529000000001,0,0,0,1
rc_201.3,4,first-feasible,5,5,828.0352,0,10.7608,12.7818000000001,0,0,0,1
rc_201.3,4,first-feasible,5,22,828.0352,0,33.9461,32.1663000000001,0,0,0,1
rc_201.3,4,first-feasible,5,24,823.9792,4.05600000000004,18.9396,116.2346,0,0,0,1
rc_201.3,4,first-feasible,5,32,823.9792,4.05600000000004,14.0606,101.7625,0,0,0,1
rc_201.3,5,final-feasible,5,13,801.747,0,24.0272,119.9884,0,0,0,1
rc_201.3,5,final-feasible,5,15,801.747,0,10.8908,120,0,3.9173,0,1
rc_201.3,5,final-feasible,5,16,801.747,0,10.044,74,0,0,0,1
rc_201.3,5,final-feasible,5,6,801.747,0,13.2982,68.6447,0,0,0,1
rc_201.3,5,final-feasible,5,18,801.747,0,10.0821,19.6447,0,0,0,1
rc_201.3,5,final-feasible,5,3,801.747,0,10.0312,117.3646,0,0,0,1
rc_201.3,5,final-feasible,5,31,801.747,0,10.0123,104.0194,0,0,0,1
rc_201.3,5,final-feasible,5,28,801.747,0,23.9043,64.964,0,0,0,1
rc_201.3,5,final-feasible,5,23,801.747,0,13.7713,50.1151,0,0,0,1
rc_201.3,5,final-feasible,5,29,801.747,0,15.7934,120,0,13.8956,0,1
rc_201.3,5,final-feasible,5,10,801.747,0,10.0495,52.3845,0,0,0,1
rc_201.3,5,final-feasible,5,11,801.747,0,23.3783,64.9505,0,0,0,1
rc_201.3,5,final-feasible,5,25,801.747,0,10.4085,65.8507,0,0,0,1
